Date,Summary,Precip Type,Temperature(°C),Apparent Temperature(°C),Humidity,Wind Speed(km/h),Wind Bearing(degrees),Visibility(km),Loud Cover,Pressure(millibars),Daily Summary
2012-11-01,Partly Cloudy,rain,5.366666667,1.933333333,0.74,16.9694,100,15.8263,0,1010.19,Mostly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
2012-11-10,Clear,rain,3.133333333,1.438888889,0.96,6.44,330,14.49,0,1022.55,Foggy starting overnight continuing until afternoon.
2012-11-11,Partly Cloudy,rain,7.661111111,4.772222222,0.8,17.1143,140,14.9086,0,1019.78,Mostly cloudy throughout the day.
2012-11-12,Partly Cloudy,rain,9.194444444,6.744444444,0.72,16.5508,159,15.8263,0,1020.88,Mostly cloudy throughout the day.
2012-11-13,Overcast,rain,9.444444444,8.783333333,0.93,6.2307,18,9.7083,0,1024.99,Foggy in the morning.
2012-11-14,Mostly Cloudy,rain,6.177777778,3.405555556,0.78,13.7655,2,15.8263,0,1032.16,Mostly cloudy starting in the morning.
2012-11-15,Partly Cloudy,rain,4.222222222,4.222222222,0.96,1.5295,100,6.9391,0,1031.25,Foggy overnight.
2012-11-16,Foggy,rain,3.366666667,3.366666667,1.0,3.22,10,0.3381,0,1026.23,Foggy starting in the evening.
2012-11-17,Foggy,rain,2.172222222,2.172222222,1.0,3.1878,38,0.161,0,1024.62,Foggy until morning.
2012-11-18,Clear,rain,4.355555556,1.194444444,0.93,13.6528,129,9.5956,0,1019.49,Partly cloudy starting in the morning.
2012-11-19,Mostly Cloudy,rain,5.05,2.527777778,0.89,11.0124,111,14.812,0,1019.19,Foggy starting in the evening.
2012-11-02,Mostly Cloudy,rain,9.494444444,7.916666667,0.96,10.7226,161,9.982,0,1002.95,Foggy in the morning.
2012-11-20,Foggy,rain,2.616666667,2.616666667,1.0,2.9624,148,0.161,0,1021.73,Foggy until morning.
2012-11-21,Foggy,rain,4.022222222,1.244444444,1.0,11.2056,21,1.8515,0,1023.83,Foggy overnight.
2012-11-22,Mostly Cloudy,rain,5.533333333,5.533333333,0.96,3.0751,156,6.8586,0,1024.69,Mostly cloudy throughout the day.
2012-11-23,Overcast,rain,7.711111111,6.772222222,0.94,6.279,119,7.8246,0,1025.91,Overcast throughout the day.
2012-11-24,Overcast,rain,7.711111111,7.711111111,0.93,3.22,140,5.9248,0,1025.13,Foggy starting in the evening.
2012-11-25,Foggy,rain,1.183333333,1.183333333,1.0,3.1878,138,0.322,0,1024.71,Foggy until afternoon.
2012-11-26,Foggy,rain,5.577777778,3.15,1.0,11.0446,110,2.9785,0,1021.62,Mostly cloudy throughout the day.
2012-11-27,Mostly Cloudy,rain,7.172222222,5.094444444,0.93,10.9158,131,8.7906,0,1015.55,Mostly cloudy throughout the day.
2012-11-28,Mostly Cloudy,rain,7.266666667,4.277777778,0.86,17.1143,131,15.6492,0,1010.46,Mostly cloudy throughout the day.
2012-11-29,Breezy and Mostly Cloudy,rain,12.22222222,12.22222222,0.75,30.7671,131,15.8263,0,997.19,Mostly cloudy throughout the day and breezy in the morning.
2012-11-03,Clear,rain,5.327777778,5.327777778,1.0,3.0268,239,3.8801,0,1014.09,Foggy starting overnight continuing until morning.
2012-11-30,Mostly Cloudy,rain,8.15,5.405555556,0.85,16.8728,0,15.8263,0,997.75,Mostly cloudy throughout the day.
2012-11-04,Mostly Cloudy,rain,8.866666667,6.666666667,0.96,13.9909,131,5.9248,0,1014.57,Mostly cloudy throughout the day.
2012-11-05,Partly Cloudy,rain,12.8,12.8,0.83,17.1143,150,15.8263,0,1007.5,Mostly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
2012-11-06,Mostly Cloudy,rain,7.6,4.7,0.86,17.0821,260,15.8263,0,1010.09,Partly cloudy throughout the day.
2012-11-07,Mostly Cloudy,rain,6.938888889,4.811111111,0.87,10.948,280,15.8263,0,1020.95,Partly cloudy until night.
2012-11-08,Mostly Cloudy,rain,8.266666667,5.938888889,0.74,13.9265,242,15.8263,0,1026.89,Partly cloudy until night.
2012-11-09,Partly Cloudy,rain,6.483333333,3.794444444,0.83,13.6689,150,15.6975,0,1019.59,Partly cloudy until evening.
2012-10-01,Mostly Cloudy,rain,18.24444444,18.24444444,0.7,10.7065,2,15.8263,0,1019.96,Mostly cloudy throughout the day.
2012-10-10,Mostly Cloudy,rain,7.661111111,7.661111111,0.87,3.22,210,15.8263,0,1011.65,Mostly cloudy throughout the day.
2012-10-11,Overcast,rain,8.866666667,7.194444444,0.96,10.5616,329,5.1359,0,1014.8,Partly cloudy until night.
2012-10-12,Mostly Cloudy,rain,6.155555556,6.155555556,0.93,3.0751,147,15.8263,0,1016.01,Mostly cloudy throughout the day.
2012-10-13,Overcast,rain,11.08888889,11.08888889,0.83,11.0446,20,15.8263,0,1014.05,Mostly cloudy throughout the day.
2012-10-14,Mostly Cloudy,rain,10.67222222,10.67222222,0.95,3.3327,112,9.9015,0,1013.0,Overcast throughout the day.
2012-10-15,Overcast,rain,13.86666667,13.86666667,0.96,3.4293,133,6.9874,0,1010.68,Foggy in the morning.
2012-10-16,Partly Cloudy,rain,14.42222222,14.42222222,0.93,16.8567,130,14.812,0,1010.37,Mostly cloudy throughout the day and breezy in the afternoon.
2012-10-17,Partly Cloudy,rain,7.138888889,6.094444444,0.93,6.3434,213,15.8746,0,1017.91,Partly cloudy throughout the day.
2012-10-18,Partly Cloudy,rain,10.55555556,10.55555556,0.93,13.9909,131,11.9784,0,1023.89,Partly cloudy until evening.
2012-10-19,Clear,rain,10.34444444,10.34444444,0.8,10.4489,140,15.8263,0,1022.6,Partly cloudy starting overnight continuing until evening.
2012-10-02,Mostly Cloudy,rain,19.28333333,19.28333333,0.93,10.7548,140,5.1359,0,1017.51,Partly cloudy throughout the day.
2012-10-20,Clear,rain,12.33888889,12.33888889,0.87,5.9731,128,15.3916,0,1020.42,Partly cloudy starting in the morning continuing until evening.
2012-10-21,Clear,rain,11.93888889,11.93888889,0.76,10.4167,159,15.3916,0,1020.5,Clear throughout the day.
2012-10-22,Foggy,rain,7.8,7.8,0.96,0.1288,140,1.2397,0,1022.11,Foggy until morning.
2012-10-23,Clear,rain,8.177777778,8.177777778,0.96,3.1878,320,3.4615,0,1022.37,Foggy starting overnight continuing until morning.
2012-10-24,Foggy,rain,7.133333333,6.144444444,1.0,6.1502,20,0.8372,0,1021.97,Foggy overnight.
2012-10-25,Foggy,rain,8.933333333,8.933333333,0.96,3.2683,254,2.5277,0,1018.81,Foggy until afternoon.
2012-10-26,Overcast,rain,9.755555556,8.205555556,0.89,10.9158,289,4.3953,0,1012.33,Foggy in the morning.
2012-10-27,Partly Cloudy,rain,9.516666667,7.094444444,0.8,17.0016,130,15.7297,0,1004.84,Mostly cloudy starting overnight and breezy starting in the morning continuing until afternoon.
2012-10-28,Overcast,rain,12.87777778,12.87777778,0.96,14.6832,120,15.8746,0,991.38,Mostly cloudy throughout the day.
2012-10-29,Overcast,rain,2.777777778,-1.705555556,0.89,19.9318,40,10.0464,0,1009.05,Mostly cloudy throughout the day.
2012-10-03,Overcast,rain,15.46666667,15.46666667,1.0,19.8996,261,4.4919,0,1016.16,Partly cloudy until evening.
2012-10-30,Overcast,rain,2.711111111,-0.272222222,0.95,10.9158,299,9.8532,0,1011.15,Partly cloudy throughout the day.
2012-10-31,Partly Cloudy,rain,0.555555556,-2.883333333,0.89,11.0124,152,15.8263,0,1014.95,Partly cloudy starting in the morning.
2012-10-04,Clear,rain,11.51111111,11.51111111,0.96,3.059,203,11.9784,0,1018.53,Partly cloudy starting in the morning.
2012-10-05,Partly Cloudy,rain,11.73888889,11.73888889,0.93,3.2683,189,14.9086,0,1015.62,Mostly cloudy throughout the day.
2012-10-06,Partly Cloudy,rain,9.961111111,9.961111111,0.83,3.2361,154,15.8263,0,1021.4,Partly cloudy until evening.
2012-10-07,Clear,rain,13.22222222,13.22222222,0.81,6.2629,161,14.9086,0,1016.69,Mostly cloudy starting overnight and breezy starting in the evening.
2012-10-08,Breezy and Mostly Cloudy,rain,10.97222222,10.97222222,0.77,31.4272,301,15.8263,0,1013.75,Breezy overnight and partly cloudy until evening.
2012-10-09,Clear,rain,5.377777778,5.377777778,0.86,3.1073,213,15.8263,0,1018.92,Partly cloudy starting overnight.
2012-09-01,Overcast,rain,23.55,23.55,0.38,12.9122,120,15.8263,0,1011.73,Mostly cloudy until night.
2012-09-10,Clear,rain,20.62777778,20.62777778,0.48,13.9104,81,15.8263,0,1019.54,Partly cloudy starting in the morning.
2012-09-11,Partly Cloudy,rain,16.55,16.55,0.57,6.0214,151,15.8263,0,1019.11,Mostly cloudy until evening.
2012-09-12,Clear,rain,20.38888889,20.38888889,0.45,16.7601,160,15.8263,0,1015.18,Partly cloudy starting in the morning continuing until night.
2012-09-13,Partly Cloudy,rain,20.36666667,20.36666667,0.44,19.5937,150,15.8263,0,1005.78,Mostly cloudy throughout the day.
2012-09-14,Mostly Cloudy,rain,13.22222222,13.22222222,0.91,14.2807,329,15.6492,0,1009.5,Mostly cloudy throughout the day.
2012-09-15,Mostly Cloudy,rain,17.06666667,17.06666667,0.84,10.8836,318,15.8263,0,1010.19,Mostly cloudy throughout the day.
2012-09-16,Clear,rain,11.61666667,11.61666667,0.81,6.279,320,15.8263,0,1016.67,Partly cloudy starting overnight.
2012-09-17,Partly Cloudy,rain,14.23333333,14.23333333,0.59,6.2468,77,15.8263,0,1017.63,Mostly cloudy until night.
2012-09-18,Partly Cloudy,rain,14.46666667,14.46666667,0.77,3.22,70,14.9086,0,1017.53,Partly cloudy throughout the day.
2012-09-19,Partly Cloudy,rain,19.10555556,19.10555556,0.61,14.0875,171,15.8263,0,1013.31,Partly cloudy throughout the day.
2012-09-02,Partly Cloudy,rain,17.75555556,17.75555556,0.78,3.4615,310,15.8263,0,1018.75,Partly cloudy starting in the evening continuing until night.
2012-09-20,Mostly Cloudy,rain,14.88333333,14.88333333,0.8,20.3826,320,15.8263,0,1012.87,Mostly cloudy throughout the day.
2012-09-21,Mostly Cloudy,rain,10.19444444,10.19444444,0.84,17.1948,290,15.8263,0,1022.69,Partly cloudy until night.
2012-09-22,Clear,rain,6.088888889,6.088888889,0.96,3.22,120,15.8263,0,1021.1,Mostly cloudy starting in the morning.
2012-09-23,Partly Cloudy,rain,12.57222222,12.57222222,0.76,3.22,130,15.8263,0,1017.32,Partly cloudy until night.
2012-09-24,Partly Cloudy,rain,12.68333333,12.68333333,0.93,3.2039,139,11.9784,0,1015.7,Partly cloudy throughout the day.
2012-09-25,Mostly Cloudy,rain,18.63888889,18.63888889,0.7,10.5133,141,15.8263,0,1003.52,Partly cloudy throughout the day.
2012-09-26,Partly Cloudy,rain,14.88888889,14.88888889,0.73,6.1019,132,15.8263,0,1011.81,Partly cloudy until night.
2012-09-27,Partly Cloudy,rain,18.33333333,18.33333333,0.58,13.6689,160,15.8263,0,1013.55,Partly cloudy until night.
2012-09-28,Mostly Cloudy,rain,20.53333333,20.53333333,0.63,10.4328,171,15.8263,0,1014.99,Mostly cloudy throughout the day.
2012-09-29,Mostly Cloudy,rain,14.93888889,14.93888889,0.96,6.44,250,15.8263,0,1021.22,Foggy in the morning.
2012-09-03,Clear,rain,21.32222222,21.32222222,0.51,10.6421,150,15.8263,0,1020.21,Partly cloudy starting in the morning.
2012-09-30,Mostly Cloudy,rain,20.34444444,20.34444444,0.75,5.2003,149,9.982,0,1014.58,Mostly cloudy throughout the day.
2012-09-04,Mostly Cloudy,rain,19.88333333,19.88333333,0.61,10.0786,180,15.8263,0,1016.21,Mostly cloudy until evening.
2012-09-05,Clear,rain,18.77777778,18.77777778,0.66,6.2951,351,15.8263,0,1015.56,Partly cloudy starting overnight continuing until night.
2012-09-06,Overcast,rain,23.2,23.2,0.62,10.9802,271,15.8263,0,1013.65,Mostly cloudy until night.
2012-09-07,Partly Cloudy,rain,14.99444444,14.99444444,0.63,12.397,330,9.982,0,1022.91,Partly cloudy throughout the day.
2012-09-08,Partly Cloudy,rain,12.13888889,12.13888889,0.62,3.1395,205,15.8263,0,1021.73,Partly cloudy until night.
2012-09-09,Clear,rain,15.93333333,15.93333333,0.66,3.3649,299,15.8263,0,1019.15,Partly cloudy starting overnight continuing until afternoon.
2013-04-01,Mostly Cloudy,rain,2.105555556,-2.622222222,0.82,20.4148,298,15.8263,0,1005.58,Partly cloudy throughout the day.
2013-04-10,Mostly Cloudy,rain,8.288888889,6.488888889,0.96,10.6099,140,10.0464,0,1010.08,Partly cloudy throughout the day.
2013-04-11,Partly Cloudy,rain,6.694444444,6.694444444,0.93,3.3327,223,15.8263,0,1013.82,Partly cloudy until night.
2013-04-12,Clear,rain,10.99444444,10.99444444,0.7,16.905,141,15.8263,0,1012.58,Mostly cloudy starting overnight.
2013-04-13,Mostly Cloudy,rain,13.58888889,13.58888889,0.87,16.2932,213,15.8263,0,1011.36,Partly cloudy until evening.
2013-04-14,Clear,rain,8.155555556,6.233333333,0.75,11.1573,252,15.8263,0,1024.05,Partly cloudy starting overnight continuing until evening.
2013-04-15,Clear,rain,7.066666667,6.116666667,0.83,5.9892,29,15.8263,0,1027.63,Partly cloudy starting in the afternoon continuing until evening.
2013-04-16,Clear,rain,6.5,6.5,0.82,3.2039,301,15.8263,0,1025.76,Partly cloudy starting in the afternoon continuing until evening.
2013-04-17,Clear,rain,7.616666667,7.616666667,0.86,3.3005,327,15.8263,0,1024.85,Partly cloudy starting in the morning.
2013-04-18,Partly Cloudy,rain,9.305555556,9.305555556,0.77,3.3649,310,15.8263,0,1022.73,Partly cloudy starting in the morning continuing until evening.
2013-04-19,Clear,rain,10.51111111,10.51111111,0.76,0.1449,280,15.8263,0,1019.03,Partly cloudy starting overnight continuing until night.
2013-04-02,Mostly Cloudy,rain,4.138888889,2.761111111,0.88,5.9731,129,9.982,0,1012.2,Foggy starting in the evening continuing until night.
2013-04-20,Clear,rain,10.39444444,10.39444444,0.71,3.22,350,15.8263,0,1017.12,Partly cloudy starting in the morning continuing until night.
2013-04-21,Partly Cloudy,rain,14.88333333,14.88333333,0.67,20.1411,21,15.8263,0,1017.89,Partly cloudy until evening.
2013-04-22,Clear,rain,12.77777778,12.77777778,0.73,11.0285,33,15.8263,0,1014.74,Partly cloudy starting in the morning.
2013-04-23,Mostly Cloudy,rain,14.17222222,14.17222222,0.76,6.2468,122,15.8263,0,1016.99,Partly cloudy until evening.
2013-04-24,Clear,rain,11.70555556,11.70555556,0.76,6.3917,212,15.8263,0,1024.82,Partly cloudy starting in the morning.
2013-04-25,Mostly Cloudy,rain,13.61666667,13.61666667,0.75,3.22,190,15.8263,0,1025.92,Partly cloudy until evening.
2013-04-26,Clear,rain,13.75555556,13.75555556,0.69,3.22,250,15.8263,0,1021.73,Partly cloudy starting in the afternoon continuing until evening.
2013-04-27,Partly Cloudy,rain,16.95,16.95,0.68,6.2468,170,15.8263,0,1009.98,Partly cloudy overnight.
2013-04-28,Partly Cloudy,rain,17.09444444,17.09444444,0.65,10.787,260,15.8263,0,1008.1,Partly cloudy throughout the day.
2013-04-29,Partly Cloudy,rain,15.4,15.4,0.81,6.44,200,15.8263,0,1017.0,Partly cloudy until night.
2013-04-03,Foggy,rain,7.611111111,3.877777778,1.0,25.1321,60,3.1073,0,1001.36,Foggy in the morning.
2013-04-30,Clear,rain,17.71666667,17.71666667,0.63,3.0751,190,15.8263,0,1019.2,Mostly cloudy starting overnight.
2013-04-04,Overcast,rain,3.794444444,0.372222222,0.96,14.4739,271,5.8765,0,1007.94,Overcast throughout the day.
2013-04-05,Overcast,rain,3.794444444,1.038888889,0.96,10.8997,140,9.7083,0,1012.76,Overcast throughout the day.
2013-04-06,Overcast,rain,6.6,3.938888889,1.0,13.6367,281,4.0089,0,1005.07,Foggy starting overnight continuing until morning.
2013-04-07,Partly Cloudy,rain,3.894444444,1.116666667,0.85,11.0768,290,12.0428,0,1016.14,Mostly cloudy throughout the day.
2013-04-08,Overcast,rain,4.466666667,0.788888889,0.75,17.1304,20,15.8746,0,1013.46,Mostly cloudy throughout the day.
2013-04-09,Overcast,rain,6.044444444,3.777777778,0.79,10.7226,110,11.2056,0,1011.26,Mostly cloudy throughout the day.
2013-08-01,Clear,rain,17.27222222,17.27222222,0.86,6.6654,290,15.8263,0,1016.96,Partly cloudy starting in the morning continuing until evening.
2013-08-10,Partly Cloudy,rain,21.73888889,21.73888889,0.75,0.0,0,15.8263,0,1010.01,Partly cloudy throughout the day.
2013-08-11,Partly Cloudy,rain,19.92777778,19.92777778,0.66,14.1358,301,16.1,0,1014.19,Partly cloudy until evening.
2013-08-12,Clear,rain,16.14444444,16.14444444,0.82,10.5455,281,16.1,0,1016.05,Partly cloudy starting in the morning continuing until evening.
2013-08-13,Clear,rain,16.73888889,16.73888889,0.7,3.1717,148,16.1,0,1014.91,Partly cloudy starting in the morning continuing until night.
2013-08-14,Partly Cloudy,rain,21.10555556,21.10555556,0.59,11.3183,329,16.1,0,1015.67,Mostly cloudy throughout the day.
2013-08-15,Partly Cloudy,rain,19.35,19.35,0.5,14.6188,331,16.1,0,1020.38,Partly cloudy until night.
2013-08-16,Clear,rain,16.46666667,16.46666667,0.59,10.6904,19,16.1,0,1021.78,Partly cloudy starting in the morning continuing until evening.
2013-08-17,Clear,rain,13.35555556,13.35555556,0.69,3.22,40,16.1,0,1019.73,Partly cloudy starting in the morning.
2013-08-18,Partly Cloudy,rain,20.16666667,20.16666667,0.59,6.1502,50,16.1,0,1017.35,Partly cloudy until evening.
2013-08-19,Clear,rain,20.78888889,20.78888889,0.54,6.44,70,16.1,0,1016.04,Partly cloudy starting in the afternoon continuing until evening.
2013-08-02,Clear,rain,23.45555556,23.45555556,0.56,10.7548,90,16.1,0,1018.23,Partly cloudy starting in the afternoon continuing until evening.
2013-08-20,Partly Cloudy,rain,25.07222222,25.07222222,0.38,11.27,90,16.1,0,1013.14,Partly cloudy throughout the day.
2013-08-21,Mostly Cloudy,rain,19.83888889,19.83888889,0.76,24.633,310,15.6009,0,1018.46,Mostly cloudy throughout the day.
2013-08-22,Partly Cloudy,rain,18.31111111,18.31111111,0.86,6.3112,13,14.812,0,1019.86,Partly cloudy throughout the day.
2013-08-23,Partly Cloudy,rain,19.21666667,19.21666667,0.64,11.3827,41,16.1,0,1017.66,Partly cloudy throughout the day.
2013-08-24,Mostly Cloudy,rain,19.39444444,19.39444444,0.54,6.7298,43,16.1,0,1015.73,Mostly cloudy throughout the day.
2013-08-25,Overcast,rain,19.91111111,19.91111111,0.68,3.1556,46,16.1,0,1011.88,Mostly cloudy throughout the day.
2013-08-26,Overcast,rain,18.75,18.75,0.97,6.0053,100,15.6009,0,1011.25,Mostly cloudy throughout the day.
2013-08-27,Foggy,rain,15.1,15.1,1.0,0.5152,30,1.0465,0,1013.24,Foggy until morning.
2013-08-28,Mostly Cloudy,rain,19.26111111,19.26111111,0.79,11.27,60,16.1,0,1011.56,Mostly cloudy throughout the day.
2013-08-29,Mostly Cloudy,rain,18.21666667,18.21666667,1.0,3.2039,226,15.1823,0,1013.05,Mostly cloudy throughout the day.
2013-08-03,Clear,rain,20.56666667,20.56666667,0.77,6.4239,174,16.1,0,1016.71,Partly cloudy starting in the afternoon continuing until evening.
2013-08-30,Mostly Cloudy,rain,16.0,16.0,0.9,6.2951,340,16.1,0,1018.83,Partly cloudy throughout the day.
2013-08-31,Partly Cloudy,rain,12.78333333,12.78333333,0.93,3.0751,290,16.0517,0,1019.52,Partly cloudy starting overnight continuing until evening.
2013-08-04,Partly Cloudy,rain,22.69444444,22.69444444,0.73,6.44,170,15.8263,0,1015.63,Partly cloudy until morning.
2013-08-05,Clear,rain,19.50555556,19.50555556,0.65,10.8675,20,16.1,0,1018.23,Partly cloudy starting in the morning continuing until evening.
2013-08-06,Clear,rain,20.55555556,20.55555556,0.78,6.44,350,16.1,0,1017.03,Partly cloudy starting in the morning continuing until evening.
2013-08-07,Clear,rain,20.67222222,20.67222222,0.75,3.2039,249,16.1,0,1014.31,Partly cloudy starting in the afternoon continuing until evening.
2013-08-08,Clear,rain,20.60555556,20.60555556,0.7,3.22,50,16.1,0,1014.8,Partly cloudy starting in the afternoon continuing until evening.
2013-08-09,Clear,rain,21.78333333,21.78333333,0.67,3.22,140,16.1,0,1014.31,Partly cloudy starting in the afternoon.
2013-12-01,Partly Cloudy,snow,-2.177777778,-2.177777778,0.96,3.1878,14,4.025,0,1025.63,Foggy starting overnight continuing until morning.
2013-12-10,Mostly Cloudy,rain,7.216666667,3.344444444,0.73,25.438,310,16.1,0,1024.59,Mostly cloudy until night.
2013-12-11,Partly Cloudy,snow,-5.694444444,-8.727777778,0.81,6.3756,338,15.7297,0,1041.93,Partly cloudy until evening.
2013-12-12,Clear,snow,-6.472222222,-6.472222222,0.88,3.0751,330,6.1985,0,1037.5,Mostly cloudy starting in the morning.
2013-12-13,Mostly Cloudy,snow,-0.727777778,-0.727777778,0.81,3.0751,240,11.753,0,1031.71,Partly cloudy throughout the day.
2013-12-14,Overcast,snow,-0.05,-0.05,0.85,3.3649,50,5.9731,0,1028.52,Overcast throughout the day.
2013-12-15,Foggy,snow,-1.55,-1.55,0.92,3.1878,202,2.9785,0,1033.89,Foggy until morning.
2013-12-16,Foggy,rain,0.955555556,0.955555556,0.92,0.0,0,3.059,0,1036.5,Foggy starting overnight continuing until morning.
2013-12-17,Foggy,rain,0.472222222,-1.588888889,0.92,6.3112,208,3.0107,0,1039.9,Foggy starting overnight continuing until morning.
2013-12-18,Overcast,snow,-1.644444444,-5.511111111,0.92,10.948,149,5.9731,0,1035.19,Foggy in the morning.
2013-12-19,Overcast,snow,-1.161111111,-3.388888889,0.86,6.118,51,7.8729,0,1028.39,Foggy starting in the afternoon.
2013-12-02,Clear,snow,-2.233333333,-4.705555556,0.92,6.2951,202,7.1323,0,1027.4,Mostly cloudy starting in the evening.
2013-12-20,Foggy,snow,-2.755555556,-7.572222222,0.96,13.9587,169,0.322,0,1025.27,Foggy throughout the day.
